location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,aged_65_older,gdp_per_capita,cardiovasc_death_rate,population
Israel,Aug-22,143064201,51361,356819,244,15140671.08,5435.601,37762.623,25.824,363.723,1027101.92,2892.92,292919000
Israel,Sep-20,5221620,130505,37032,651,552610.856,13811.513,3919.146,68.897,351.99,993969.6,2799.6,283470000
Israel,Sep-21,35847219,215866,223158,718,3793757.964,22845.384,23617.105,75.989,351.99,993969.6,2799.6,283470000
Israel,Sep-22,139435304,29153,349934,78,14756620.17,3085.3,37033.969,8.254,351.99,993969.6,2799.6,283470000
Italy,Jan-20,2,2,2043247.52,4254.82933,0.034,0.034,20981.03037,46.89895295,23.021,35220.084,113.151,59037472
Italy,Jan-21,72917277,445866,2531790,14357,1235101.616,7552.253,42884.459,243.188,713.651,1091822.604,3507.681,1830161632
Italy,Jan-22,268466519,4857433,4385786,9096,4547391.848,82277.116,74288.174,154.072,713.651,1091822.604,3507.681,1830161632
Italy,Oct-20,13281216,364569,1137835,2724,224962.479,6175.212,19273.097,46.141,713.651,1091822.604,3507.681,1830161632
Italy,Oct-21,146263219,99610,4077480,1179,2477464.127,1687.233,69065.967,19.972,713.651,1091822.604,3507.681,1830161632
Italy,Oct-22,715213771,1063745,5520351,2009,12114573.11,18018.131,93505.882,34.029,713.651,1091822.604,3507.681,1830161632
Italy,Nov-20,35324374,922124,1385115,16958,598338.188,15619.297,23461.625,287.242,690.63,1056602.52,3394.53,1771124160
Italy,Nov-21,146467420,256582,3987145,1728,2480922.963,4346.088,67535.836,29.27,690.63,1056602.52,3394.53,1771124160
Italy,Nov-22,716634216,729637,5403464,1997,12138633.18,12358.88,91526.003,33.825,690.63,1056602.52,3394.53,1771124160
Italy,Dec-20,58293082,505612,2046224,18583,987391.228,8564.255,34659.75,314.765,713.651,1091822.604,3507.681,1830161632
Italy,Dec-21,166814321,1097136,4198388,3574,2825566.802,18583.721,71113.954,60.538,713.651,1091822.604,3507.681,1830161632
Italy,Dec-22,245096028,448744,1818067,1321,4151533.249,7601.003,30795.134,22.376,230.21,352200.84,1131.51,590374720
Italy,Feb-20,3966,1126,102,29,67.181,19.072,1.728,0.493,667.609,1021382.436,3281.379,1712086688
Italy,Feb-21,76429829,372233,2622056,9183,1294598.607,6305.031,44413.418,155.545,644.588,986162.352,3168.228,1653049216
Italy,Feb-22,339146254,1799720,4236664,8269,5744593.098,30484.368,71762.287,140.061,644.588,986162.352,3168.228,1653049216
Italy,Mar-20,1209772,104664,116616,12399,20491.595,1772.841,1975.289,210.017,713.651,1091822.604,3507.681,1830161632
Italy,Mar-21,101162913,659634,3201000,11647,1713537.343,11173.143,54219.802,197.282,713.651,1091822.604,3507.681,1830161632
Italy,Mar-22,422670796,1859518,4875569,4616,7159364.75,31497.248,82584.313,78.191,713.651,1091822.604,3507.681,1830161632
Italy,Apr-20,4928524,99671,644171,15539,83481.282,1688.268,10911.225,263.203,690.63,1056602.52,3394.53,1771124160
Italy,Apr-21,114799462,437754,3472382,11461,1944518.591,7414.848,58816.579,194.134,690.63,1056602.52,3394.53,1771124160
Italy,Apr-22,468097894,1820846,4845515,4124,7928826.865,30842.208,82075.247,69.855,690.63,1056602.52,3394.53,1771124160
Italy,May-20,6914863,27534,973585,5448,117126.677,466.38,16490.967,92.279,713.651,1091822.604,3507.681,1830161632
Italy,May-21,128520540,195168,3843395,5321,2176931.63,3305.834,65100.941,90.13,713.651,1091822.604,3507.681,1830161632
Italy,May-22,528189339,958210,5124911,3190,8946679.477,16230.541,86807.768,54.034,713.651,1091822.604,3507.681,1830161632
Italy,Jun-20,7115232,7729,1028841,1383,120520.609,130.916,17426.917,23.43,690.63,1056602.52,3394.53,1771124160
Italy,Jun-21,127351195,42088,3810571,1438,2157124.8,712.904,64544.955,24.358,690.63,1056602.52,3394.53,1771124160
Italy,Jun-22,534940169,1101701,5026822,1656,9061027.699,18661.046,85146.294,28.048,690.63,1056602.52,3394.53,1771124160
Italy,Jul-20,7560745,6959,1084927,374,128066.883,117.876,18376.922,6.335,713.651,1091822.604,3507.681,1830161632
Italy,Jul-21,132998927,90119,3962995,497,2252788.314,1526.47,67126.774,8.42,713.651,1091822.604,3507.681,1830161632
Italy,Jul-22,618471976,2516914,5269518,3733,10475922.41,42632.482,89257.176,63.229,713.651,1091822.604,3507.681,1830161632
Italy,Aug-20,7919622,21677,1095146,342,134145.681,367.173,18550.015,5.797,713.651,1091822.604,3507.681,1830161632
Italy,Aug-21,137830596,189963,3984943,1158,2334629.029,3217.669,67498.536,19.616,713.651,1091822.604,3507.681,1830161632
Italy,Aug-22,667145094,827732,5398102,3509,11300366.89,14020.451,91435.179,59.434,713.651,1091822.604,3507.681,1830161632
Italy,Sep-20,8749361,45647,1069880,411,148200.129,773.187,18122.048,6.962,690.63,1056602.52,3394.53,1771124160
Italy,Sep-21,138507478,132364,3903526,1700,2346094.324,2242.036,66119.463,28.796,690.63,1056602.52,3394.53,1771124160
Italy,Sep-22,664098287,599521,5293055,1497,11248758.87,10154.922,89655.855,25.355,690.63,1056602.52,3394.53,1771124160
Jamaica,Jan-21,439391,2826,10025,48,155405.602,999.508,3545.68,16.978,300.204,254000.701,6402.647,87648842
Jamaica,Jan-22,3433281,30592,78907,185,1214296.833,10819.905,27908.154,65.429,300.204,254000.701,6402.647,87648842
Jamaica,Oct-20,247729,2612,4931,99,87617.802,923.821,1744.013,35.014,300.204,254000.701,6402.647,87648842
Jamaica,Oct-21,2695351,5277,64315,367,953302.739,1866.388,22747.191,129.802,300.204,254000.701,6402.647,87648842
Jamaica,Oct-22,4709861,102,102920,3,1665802.856,36.076,36401.161,1.061,300.204,254000.701,6402.647,87648842
Jamaica,Nov-20,297709,1669,6934,51,105294.932,590.296,2452.444,18.037,290.52,245807.13,6196.11,84821460
Jamaica,Nov-21,2707931,2235,69744,156,957752.084,790.483,24667.342,55.172,290.52,245807.13,6196.11,84821460
Jamaica,Nov-22,4569284,586,100767,79,1616083.008,207.259,35639.681,27.942,290.52,245807.13,6196.11,84821460
Jamaica,Dec-20,368482,2064,8638,45,130326.217,730.006,3055.125,15.917,300.204,254000.701,6402.647,87648842
Jamaica,Dec-21,2854104,2671,75522,81,1009451.146,944.689,26710.932,28.651,300.204,254000.701,6402.647,87648842
Jamaica,Dec-22,1525688,152,34126,34,539611.558,53.76,12069.82,12.025,96.84,81935.71,2065.37,28273820
Jamaica,Feb-21,540682,7610,10614,72,191230.615,2691.536,3754.004,25.465,271.152,229419.988,5783.036,79166696
Jamaica,Feb-22,3552843,3474,76888,155,1256584.005,1228.702,27194.061,54.819,271.152,229419.988,5783.036,79166696
Jamaica,Mar-20,382,36,13,1,135.108,12.732,4.602,0.354,203.364,172064.991,4337.277,59375022
Jamaica,Mar-21,982732,15974,15582,174,347576.663,5649.748,5511.11,61.542,300.204,254000.701,6402.647,87648842
Jamaica,Mar-22,3981143,771,88430,75,1408066.897,272.689,31276.287,26.526,300.204,254000.701,6402.647,87648842
Jamaica,Apr-20,5011,386,147,7,1772.312,136.522,51.991,2.477,290.52,245807.13,6196.11,84821460
Jamaica,Apr-21,1293840,6341,20931,182,457610.61,2242.709,7402.963,64.369,290.52,245807.13,6196.11,84821460
Jamaica,Apr-22,3877539,1221,87720,74,1371423.811,431.849,31025.166,26.173,290.52,245807.13,6196.11,84821460
Jamaica,May-20,16083,164,277,1,5688.301,57.999,97.965,0.354,300.204,254000.701,6402.647,87648842
Jamaica,May-21,1465128,2979,26730,170,518192.447,1053.628,9453.973,60.125,300.204,254000.701,6402.647,87648842
Jamaica,May-22,4124676,7288,93219,94,1458832.236,2577.651,32970.08,33.246,300.204,254000.701,6402.647,87648842
Jamaica,Jun-20,19058,116,298,1,6740.51,41.025,105.402,0.354,290.52,245807.13,6196.11,84821460
Jamaica,Jun-21,1482266,1567,30332,127,524253.883,554.224,10727.946,44.92,290.52,245807.13,6196.11,84821460
Jamaica,Jun-22,4219238,5538,92771,72,1492277.308,1958.704,32811.623,25.465,290.52,245807.13,6196.11,84821460
Jamaica,Jul-20,24311,176,310,4254.82933,8598.414,62.246,109.647,46.89895295,300.204,254000.701,6402.647,87648842
Jamaica,Jul-21,1586479,2771,35318,115,561112.366,980.061,12491.415,40.671,300.204,254000.701,6402.647,87648842
Jamaica,Jul-22,4483506,3568,98152,66,1585744.693,1261.946,34714.797,23.343,300.204,254000.701,6402.647,87648842
Jamaica,Aug-20,40928,1581,467,11,14475.58,559.174,165.174,3.892,300.204,254000.701,6402.647,87648842
Jamaica,Aug-21,1832530,15236,41115,328,648136.684,5388.731,14541.719,116.008,300.204,254000.701,6402.647,87648842
Jamaica,Aug-22,4593848,3426,99972,60,1624770.905,1211.726,35358.505,21.218,300.204,254000.701,6402.647,87648842
Jamaica,Sep-20,130368,4023,1664,86,46109.087,1422.875,588.53,30.414,290.52,245807.13,6196.11,84821460
Jamaica,Sep-21,2317842,15606,52125,351,819783.814,5519.594,18435.784,124.142,290.52,245807.13,6196.11,84821460
Jamaica,Sep-22,4530311,2031,98668,63,1602298.875,718.332,34897.301,22.281,290.52,245807.13,6196.11,84821460
Japan,Jan-20,56,13,2043247.52,4254.82933,0.45,0.104,20981.03037,46.89895295,270.49,390022.23,793.7,1239516960
Japan,Jan-21,9914215,154991,140778,2261,79984.506,1250.411,1135.749,18.237,838.519,1209068.913,2460.47,3842502576
Japan,Jan-22,62524836,1010419,573164,423,504429.045,8151.714,4624.093,3.411,838.519,1209068.913,2460.47,3842502576
Japan,Oct-20,2855665,17744,51647,195,23038.532,143.152,416.671,1.57,838.519,1209068.913,2460.47,3842502576
Japan,Oct-21,53213339,17271,559287,616,429307.065,139.335,4512.137,4.969,838.519,1209068.913,2460.47,3842502576
Japan,Oct-22,675775018,1030671,1424467,1847,5451922.318,8315.104,11492.115,14.903,838.519,1209068.913,2460.47,3842502576
Japan,Nov-20,3648413,47501,57759,382,29434.153,383.218,465.981,3.08,811.47,1170066.69,2381.1,3718550880
Japan,Nov-21,51748655,4455,549864,93,417490.493,35.943,4436.116,0.746,811.47,1170066.69,2381.1,3718550880
Japan,Nov-22,704040274,2490716,1439470,2897,5679956.763,20094.246,11613.153,23.374,811.47,1170066.69,2381.1,3718550880
Japan,Dec-20,5876987,86925,86300,1340,47413.527,701.282,696.24,10.81,838.519,1209068.913,2460.47,3842502576
Japan,Dec-21,53607765,6509,569665,32,432489.163,52.513,4595.859,0.256,838.519,1209068.913,2460.47,3842502576
Japan,Dec-22,254186911,1157483,506208,1868,2050693.288,9338.178,4083.915,15.069,270.49,390022.23,793.7,1239516960
Japan,Feb-20,2418,230,40,6,19.51,1.855,0.32,0.048,784.421,1131064.467,2301.73,3594599184
Japan,Feb-21,11643489,41896,195704,2144,93935.697,337.999,1578.874,17.295,757.372,1092062.244,2222.36,3470647488
Japan,Feb-22,112188220,2269182,586007,4855,905096.288,18306.985,4727.701,39.171,757.372,1092062.244,2222.36,3470647488
Japan,Mar-20,29049,2010,892,61,234.36,16.216,7.193,0.488,838.519,1209068.913,2460.47,3842502576
Japan,Mar-21,13993264,42450,267606,1279,112892.882,342.473,2158.955,10.317,838.519,1209068.913,2460.47,3842502576
Japan,Mar-22,182266894,1552111,818317,4454,1470467.124,12521.902,6601.902,35.934,838.519,1209068.913,2460.47,3842502576
Japan,Apr-20,264160,12029,6828,414,2131.154,97.045,55.088,3.337,811.47,1170066.69,2381.1,3718550880
Japan,Apr-21,15837325,117685,288494,1067,127770.132,949.441,2327.472,8.607,811.47,1170066.69,2381.1,3718550880
Japan,Apr-22,218468503,1318130,867919,1447,1762529.356,10634.224,7002.076,11.674,811.47,1170066.69,2381.1,3718550880
Japan,May-20,496442,2457,23077,417,4005.123,19.826,186.177,3.363,838.519,1209068.913,2460.47,3842502576
Japan,May-21,21045760,153716,360633,2816,169790.011,1240.129,2909.466,22.717,838.519,1209068.913,2460.47,3842502576
Japan,May-22,260353706,970306,933433,1052,2100444.886,7828.094,7530.618,8.487,838.519,1209068.913,2460.47,3842502576
Japan,Jun-20,525362,1864,28222,76,4238.439,15.037,227.687,0.609,811.47,1170066.69,2381.1,3718550880
Japan,Jun-21,23315113,53096,424210,1725,188098.378,428.36,3422.377,13.917,811.47,1170066.69,2381.1,3718550880
Japan,Jun-22,273050153,478847,928877,658,2202875.492,3863.172,7493.864,5.309,811.47,1170066.69,2381.1,3718550880
Japan,Jul-20,769638,17651,30626,39,6209.175,142.404,247.083,0.312,838.519,1209068.913,2460.47,3842502576
Japan,Jul-21,26124551,127021,465567,409,210763.968,1024.76,3756.035,3.299,838.519,1209068.913,2460.47,3842502576
Japan,Jul-22,326231428,3463080,982718,1332,2631923.875,27938.946,7928.234,10.747,838.519,1209068.913,2460.47,3842502576
Japan,Aug-20,1701860,32129,34929,287,13730.025,259.203,281.796,2.313,838.519,1209068.913,2460.47,3842502576
Japan,Aug-21,36898551,567768,480989,874,297684.923,4580.557,3880.456,7.052,838.519,1209068.913,2460.47,3842502576
Japan,Aug-22,498643334,6171466,1114704,7329,4022884.318,49789.283,8993.052,59.127,838.519,1209068.913,2460.47,3842502576
Japan,Sep-20,2296922,15194,43822,275,18530.784,122.579,353.541,2.217,811.47,1170066.69,2381.1,3718550880
Japan,Sep-21,49375732,210700,508813,1584,398346.564,1699.856,4104.929,12.778,811.47,1170066.69,2381.1,3718550880
Japan,Sep-22,612219874,2327073,1293441,4976,4939181.099,18774.03,10435.039,40.147,811.47,1170066.69,2381.1,3718550880
Jersey,Jan-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3434676
Jersey,Oct-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3434676
Jersey,Oct-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3434676
Jersey,Nov-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3323880
Jersey,Nov-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3323880
Jersey,Dec-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3434676
Jersey,Dec-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,443184
Jersey,Feb-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3102288
Jersey,Mar-21,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,1994328
Jersey,Mar-22,132982154.4,361800.8422,2043247.52,4254.82933,1933604.985,5787.218869,20981.03037,46.89895295,258.3382356,573342.9311,7684.160669,3434676
